-12.346,8.5944,5.0716,1.5966,-0.63165,1.3854,0.91561,-0.052339,-0.48408,0.20078,-0.024839,0.10679
-12.131,8.6828,5.0437,1.7003,-0.72291,1.3477,0.91062,-0.065727,-0.4564,0.21778,-0.0097426,0.10998
-11.913,8.7703,5.0121,1.8027,-0.81326,1.3084,0.90352,-0.078883,-0.42708,0.23409,0.0054307,0.11258
-11.694,8.8568,4.9769,1.9036,-0.90254,1.2677,0.89436,-0.091788,-0.39623,0.24965,0.020596,0.11459
-11.471,8.9423,4.9381,2.003,-0.9906,1.2254,0.88316,-0.10443,-0.36397,0.26442,0.035666,0.11601
-11.247,9.0267,4.8955,2.1008,-1.0773,1.1819,0.86996,-0.11677,-0.33041,0.27833,0.050555,0.11684
-11.02,9.11,4.8494,2.1971,-1.1625,1.137,0.8548,-0.12882,-0.29567,0.29134,0.065179,0.11708
-10.791,9.1922,4.7995,2.2918,-1.246,1.0908,0.83773,-0.14054,-0.25989,0.30341,0.079455,0.11673
-10.56,9.2732,4.7461,2.3847,-1.3276,1.0435,0.81881,-0.15191,-0.2232,0.31448,0.093303,0.11581
-10.326,9.3529,4.689,2.4759,-1.4074,0.99511,0.79808,-0.16293,-0.18573,0.32452,0.10665,0.11433
-10.09,9.4314,4.6283,2.5653,-1.485,0.94565,0.7756,-0.17358,-0.14761,0.33349,0.11941,0.1123
-9.8526,9.5085,4.5639,2.6529,-1.5604,0.8952,0.75145,-0.18383,-0.10898,0.34135,0.13153,0.10974
-9.6126,9.5842,4.496,2.7386,-1.6335,0.84385,0.72569,-0.19368,-0.069986,0.34809,0.14294,0.10665
-9.3706,9.6586,4.4245,2.8225,-1.704,0.79166,0.69839,-0.20311,-0.030768,0.35368,0.15357,0.10307
-9.1265,9.7314,4.3494,2.9044,-1.772,0.73871,0.66963,-0.21211,0.0085331,0.35808,0.16336,0.099006
-8.8804,9.8028,4.2708,2.9843,-1.8372,0.68506,0.63948,-0.22067,0.047776,0.36129,0.17228,0.09449
-8.6323,9.8725,4.1887,3.0623,-1.8996,0.63079,0.60803,-0.22877,0.086821,0.36329,0.18026,0.089544
-8.3823,9.9407,4.1031,3.1382,-1.959,0.57596,0.57536,-0.2364,0.12553,0.36408,0.18726,0.084197
-8.1303,10.007,4.014,3.2121,-2.0153,0.52065,0.54154,-0.24354,0.16376,0.36363,0.19326,0.078476
-7.8764,10.072,3.9215,3.2839,-2.0685,0.46492,0.50667,-0.2502,0.20138,0.36196,0.19821,0.072411
-7.6207,10.135,3.8256,3.3536,-2.1185,0.40885,0.47083,-0.25636,0.23826,0.35907,0.20208,0.066035
-7.3631,10.196,3.7263,3.4212,-2.1651,0.35252,0.43411,-0.26201,0.27426,0.35495,0.20487,0.059381
-7.1038,10.256,3.6238,3.4866,-2.2083,0.29597,0.3966,-0.26714,0.30927,0.34962,0.20655,0.052481
-6.8427,10.313,3.518,3.5498,-2.2479,0.2393,0.35838,-0.27174,0.34315,0.34308,0.20711,0.045372
-6.5799,10.369,3.409,3.6109,-2.284,0.18255,0.31954,-0.27581,0.37579,0.33537,0.20656,0.038088
-6.3154,10.423,3.2968,3.6697,-2.3164,0.12581,0.28018,-0.27933,0.40708,0.32649,0.20489,0.030666
-6.0493,10.474,3.1816,3.7263,-2.3451,0.069145,0.24039,-0.28231,0.43691,0.31647,0.20211,0.023142
-5.7816,10.524,3.0633,3.7806,-2.3701,0.012614,0.20024,-0.28474,0.46517,0.30534,0.19824,0.015554
-5.5123,10.572,2.9421,3.8327,-2.3912,-0.043714,0.15983,-0.28661,0.49177,0.29313,0.1933,0.0079382
-5.2415,10.617,2.8179,3.8824,-2.4084,-0.099772,0.11926,-0.28791,0.51662,0.27988,0.18732,0.00033084
-4.9693,10.66,2.691,3.9299,-2.4218,-0.1555,0.078593,-0.28866,0.53963,0.26563,0.18033,-0.0072314
-4.6957,10.702,2.5613,3.975,-2.4312,-0.21082,0.037931,-0.28884,0.56072,0.25041,0.17236,-0.014713
-4.4206,10.741,2.4289,4.0177,-2.4367,-0.26568,-0.0026442,-0.28845,0.57982,0.23428,0.16346,-0.022078
-4.1443,10.778,2.294,4.0581,-2.4382,-0.32003,-0.043049,-0.2875,0.59687,0.21729,0.15367,-0.029293
-3.8667,10.812,2.1565,4.0961,-2.4356,-0.37378,-0.083199,-0.28599,0.6118,0.19948,0.14305,-0.036324
-3.5878,10.845,2.0167,4.1317,-2.4291,-0.42689,-0.12301,-0.28391,0.62456,0.18092,0.13166,-0.043138
-3.3078,10.875,1.8746,4.1648,-2.4186,-0.4793,-0.16241,-0.28128,0.63512,0.16167,0.11955,-0.049705
-3.0267,10.903,1.7302,4.1955,-2.4041,-0.53095,-0.20131,-0.27809,0.64343,0.14179,0.10679,-0.055994
-2.7446,10.929,1.5838,4.2237,-2.3856,-0.58179,-0.23963,-0.27435,0.64947,0.12134,0.09345,-0.061976
-2.4614,10.952,1.4353,4.2494,-2.3631,-0.63175,-0.27731,-0.27007,0.65321,0.10039,0.079596,-0.067624
-2.1773,10.974,1.285,4.2726,-2.3367,-0.68079,-0.31425,-0.26525,0.65465,0.079013,0.065303,-0.072912
-1.8924,10.993,1.1329,4.2932,-2.3064,-0.72884,-0.35039,-0.25991,0.65377,0.057282,0.050648,-0.077816
-1.6066,11.009,0.97914,4.3113,-2.2722,-0.77587,-0.38567,-0.25405,0.65057,0.035271,0.035708,-0.082314
-1.3201,11.024,0.82385,4.3268,-2.2342,-0.82182,-0.42,-0.24769,0.64508,0.013055,0.020562,-0.086384
-1.0329,11.036,0.66713,4.3398,-2.1924,-0.86664,-0.45332,-0.24083,0.63729,-0.0092884,0.0052904,-0.090009
-0.74517,11.046,0.50914,4.35,-2.1469,-0.91028,-0.48557,-0.2335,0.62725,-0.031681,-0.010026,-0.093172
-0.45689,11.053,0.34998,4.3577,-2.0977,-0.9527,-0.51668,-0.22569,0.61498,-0.054042,-0.025307,-0.095857
-0.16816,11.059,0.18979,4.3627,-2.0449,-0.99384,-0.54659,-0.21742,0.60052,-0.076293,-0.040472,-0.098053
0.12094,11.062,0.028714,4.365,-1.9886,-1.0337,-0.57525,-0.20872,0.58393,-0.098352,-0.055441,-0.099748
0.41032,11.063,-0.13312,4.3646,-1.9288,-1.0722,-0.60259,-0.19959,0.56525,-0.12014,-0.070135,-0.10093
0.6999,11.061,-0.29556,4.3615,-1.8658,-1.1093,-0.62857,-0.19005,0.54455,-0.14157,-0.084476,-0.10161
0.98959,11.058,-0.45847,4.3557,-1.7994,-1.1449,-0.65312,-0.18011,0.52191,-0.16258,-0.09839,-0.10176
1.2793,11.052,-0.62171,4.3471,-1.7299,-1.1791,-0.67621,-0.1698,0.49739,-0.18306,-0.1118,-0.1014
1.569,11.044,-0.78512,4.3357,-1.6573,-1.2118,-0.69777,-0.15914,0.47108,-0.20296,-0.12464,-0.10051
1.8585,11.033,-0.94856,4.3215,-1.5818,-1.2429,-0.71778,-0.14813,0.44307,-0.22219,-0.13685,-0.099112
2.1477,11.021,-1.1119,4.3046,-1.5035,-1.2724,-0.73619,-0.1368,0.41347,-0.24068,-0.14835,-0.097203
2.4366,11.006,-1.2749,4.2848,-1.4225,-1.3004,-0.75295,-0.12518,0.38237,-0.25835,-0.15908,-0.094791
2.725,10.99,-1.4375,4.2622,-1.3389,-1.3267,-0.76803,-0.11327,0.34987,-0.27513,-0.16899,-0.091888
3.0129,10.971,-1.5995,4.2367,-1.2529,-1.3513,-0.7814,-0.10111,0.31611,-0.29096,-0.17804,-0.088506
3.3002,10.949,-1.7608,4.2084,-1.1646,-1.3742,-0.79303,-0.088704,0.28119,-0.30576,-0.18616,-0.084658
3.5866,10.926,-1.9211,4.1773,-1.0741,-1.3954,-0.80289,-0.076084,0.24523,-0.31948,-0.19331,-0.080363
3.8723,10.901,-2.0804,4.1433,-0.98164,-1.4148,-0.81096,-0.06327,0.20838,-0.33207,-0.19947,-0.075638
4.1569,10.873,-2.2385,4.1064,-0.88733,-1.4325,-0.81721,-0.050284,0.17075,-0.34346,-0.2046,-0.070506
4.4405,10.843,-2.3952,4.0667,-0.79133,-1.4483,-0.82162,-0.037148,0.13248,-0.3536,-0.20866,-0.06499
4.7229,10.811,-2.5503,4.0241,-0.69381,-1.4624,-0.82419,-0.023884,0.093719,-0.36246,-0.21165,-0.059115
5.0039,10.777,-2.7037,3.9786,-0.59493,-1.4745,-0.8249,-0.010517,0.054598,-0.36999,-0.21353,-0.052908
5.2836,10.74,-2.8553,3.9303,-0.49487,-1.4848,-0.82374,0.0029312,0.015263,-0.37615,-0.21432,-0.0464
5.5618,10.702,-3.0049,3.8792,-0.39381,-1.4933,-0.8207,0.016437,-0.024141,-0.38092,-0.21399,-0.039621
5.8383,10.661,-3.1522,3.8252,-0.29191,-1.4998,-0.81579,0.029976,-0.063469,-0.38427,-0.21255,-0.032605
6.1131,10.618,-3.2973,3.7684,-0.18937,-1.5044,-0.80901,0.043526,-0.10257,-0.38618,-0.21001,-0.025386
6.386,10.573,-3.4399,3.7088,-0.086362,-1.5071,-0.80036,0.057061,-0.14131,-0.38663,-0.20638,-0.018
6.657,10.525,-3.5799,3.6464,0.01692,-1.5079,-0.78985,0.070559,-0.17953,-0.38563,-0.20168,-0.010486
6.9259,10.476,-3.7171,3.5812,0.12029,-1.5067,-0.7775,0.083994,-0.2171,-0.38316,-0.19593,-0.0028799
7.1927,10.424,-3.8514,3.5133,0.22356,-1.5035,-0.76332,0.097343,-0.25386,-0.37922,-0.18916,0.004777
7.4571,10.37,-3.9826,3.4427,0.32653,-1.4984,-0.74734,0.11058,-0.28969,-0.37384,-0.18142,0.012445
7.7193,10.313,-4.1106,3.3694,0.42902,-1.4913,-0.72958,0.12368,-0.32443,-0.36703,-0.17273,0.020083
7.9789,10.255,-4.2354,3.2935,0.53083,-1.4822,-0.71006,0.13662,-0.35797,-0.3588,-0.16314,0.027649
8.236,10.194,-4.3566,3.2149,0.63176,-1.4712,-0.68882,0.14938,-0.39016,-0.34919,-0.1527,0.035103
8.4904,10.131,-4.4743,3.1337,0.73163,-1.4581,-0.6659,0.16193,-0.42089,-0.33823,-0.14146,0.042402
8.742,10.065,-4.5884,3.05,0.83024,-1.4431,-0.64134,0.17424,-0.45004,-0.32596,-0.12948,0.049505
8.9909,9.9975,-4.6986,2.9638,0.92741,-1.4262,-0.61517,0.18629,-0.47749,-0.31243,-0.11683,0.05637
9.2368,9.9275,-4.8049,2.8752,1.0229,-1.4072,-0.58745,0.19805,-0.50313,-0.29768,-0.10357,0.062959
9.4797,9.8551,-4.9072,2.7841,1.1166,-1.3864,-0.55823,0.2095,-0.52686,-0.28178,-0.089762,0.069231
9.7196,9.7805,-5.0054,2.6907,1.2083,-1.3635,-0.52756,0.22062,-0.54859,-0.26478,-0.075483,0.07515
9.9564,9.7035,-5.0994,2.595,1.2979,-1.3388,-0.49551,0.23137,-0.56822,-0.24676,-0.060806,0.080677
10.19,9.6243,-5.1891,2.4971,1.385,-1.3121,-0.46213,0.24173,-0.58569,-0.22778,-0.045806,0.085779
10.42,9.5428,-5.2745,2.397,1.4696,-1.2835,-0.4275,0.25168,-0.60091,-0.20792,-0.030562,0.090422
10.647,9.459,-5.3554,2.2948,1.5515,-1.2531,-0.39168,0.26119,-0.61383,-0.18725,-0.015152,0.094576
10.871,9.3729,-5.4319,2.1905,1.6305,-1.2208,-0.35475,0.27023,-0.62439,-0.16586,0.00034326,0.098213
11.091,9.2846,-5.5038,2.0843,1.7065,-1.1867,-0.31678,0.27879,-0.63255,-0.14384,0.015844,0.10131
11.308,9.194,-5.5711,1.9761,1.7793,-1.1509,-0.27786,0.28684,-0.63827,-0.12128,0.031269,0.10383
11.521,9.1013,-5.6338,1.8661,1.8488,-1.1132,-0.23807,0.29434,-0.64153,-0.09826,0.046538,0.10577
11.731,9.0063,-5.6918,1.7544,1.9148,-1.0739,-0.19749,0.30128,-0.64231,-0.07488,0.061573,0.1071
11.938,8.9091,-5.745,1.641,1.9772,-1.0328,-0.15623,0.30764,-0.6406,-0.051234,0.076295,0.10782
12.14,8.8099,-5.7936,1.526,2.0359,-0.99013,-0.11436,0.31339,-0.63641,-0.027418,0.090626,0.10791
12.34,8.7085,-5.8374,1.4095,2.0908,-0.94585,-0.071996,0.3185,-0.62975,-0.0035289,0.10449,0.10736
12.535,8.605,-5.8765,1.2916,2.1416,-0.90002,-0.02922,0.32296,-0.62065,0.020336,0.11782,0.10618
12.728,8.4995,-5.9107,1.1723,2.1885,-0.8527,0.013863,0.32674,-0.60914,0.044078,0.13054,0.10436
12.916,8.392,-5.9403,1.0519,2.2311,-0.80393,0.057152,0.32983,-0.59525,0.067603,0.14259,0.10191
13.102,8.2825,-5.9651,0.93025,2.2696,-0.75378,0.10055,0.33219,-0.57905,0.090813,0.1539,0.098829
13.283,8.1711,-5.9851,0.80759,2.3037,-0.7023,0.14394,0.33382,-0.56059,0.11361,0.16441,0.095142
13.462,8.0579,-6.0005,0.68399,2.3334,-0.64955,0.18722,0.3347,-0.53995,0.13591,0.17407,0.090861
13.637,7.9428,-6.0111,0.55954,2.3587,-0.59559,0.23029,0.3348,-0.51719,0.15762,0.18282,0.086004
13.808,7.826,-6.0172,0.43436,2.3796,-0.5405,0.27304,0.33411,-0.49242,0.17865,0.19062,0.080596
13.976,7.7075,-6.0186,0.30854,2.3959,-0.48434,0.31537,0.33262,-0.46573,0.19892,0.19742,0.074666
14.141,7.5873,-6.0154,0.18219,2.4077,-0.42718,0.35715,0.33031,-0.43721,0.21834,0.20319,0.068243
14.302,7.4655,-6.0077,0.055424,2.4149,-0.3691,0.39829,0.32717,-0.40698,0.23683,0.2079,0.061363
14.46,7.3422,-5.9956,-0.071651,2.4175,-0.31016,0.43867,0.32319,-0.37516,0.25433,0.21152,0.054064
14.615,7.2174,-5.979,-0.19893,2.4156,-0.25046,0.4782,0.31836,-0.34188,0.27076,0.21403,0.046384
14.766,7.0912,-5.9581,-0.32629,2.4092,-0.19005,0.51677,0.31267,-0.30725,0.28607,0.21542,0.038369
14.915,6.9637,-5.933,-0.45362,2.3982,-0.12904,0.55427,0.30612,-0.27143,0.30018,0.21567,0.030063
15.06,6.8349,-5.9036,-0.58081,2.3828,-0.067489,0.5906,0.29871,-0.23454,0.31305,0.21478,0.021515
15.203,6.7049,-5.87,-0.70775,2.3629,-0.0054902,0.62567,0.29042,-0.19673,0.32462,0.21277,0.012773
15.342,6.5738,-5.8324,-0.83432,2.3386,0.056874,0.65938,0.28127,-0.15815,0.33486,0.20962,0.0038893
15.479,6.4416,-5.7908,-0.9604,2.31,0.11952,0.69163,0.27125,-0.11896,0.34371,0.20537,-0.0050832
15.612,6.3084,-5.7453,-1.0859,2.2772,0.18236,0.72232,0.26037,-0.079292,0.35116,0.20003,-0.014091
15.743,6.1743,-5.696,-1.2106,2.2402,0.24531,0.75139,0.24863,-0.039315,0.35718,0.19363,-0.023079
15.871,6.0393,-5.6429,-1.3346,2.1992,0.30828,0.77873,0.23605,0.00081981,0.36173,0.1862,-0.031994
15.997,5.9036,-5.5862,-1.4575,2.1542,0.37119,0.80427,0.22264,0.040955,0.36482,0.17778,-0.04078
16.119,5.7672,-5.5259,-1.5795,2.1054,0.43395,0.82794,0.2084,0.080935,0.36643,0.1684,-0.049384
16.239,5.6301,-5.4621,-1.7002,2.0528,0.49647,0.84966,0.19337,0.1206,0.36656,0.15813,-0.057752
16.357,5.4925,-5.3949,-1.8197,1.9966,0.55866,0.86937,0.17755,0.15981,0.36522,0.14701,-0.065832
16.472,5.3544,-5.3245,-1.9377,1.937,0.62043,0.88699,0.16097,0.1984,0.36241,0.1351,-0.073575
16.585,5.2159,-5.2508,-2.0542,1.874,0.6817,0.90249,0.14365,0.23623,0.35815,0.12246,-0.080931
16.695,5.0771,-5.174,-2.1691,1.8079,0.74239,0.91581,0.12563,0.27314,0.35247,0.10916,-0.087854
16.802,4.938,-5.0941,-2.2823,1.7387,0.8024,0.92689,0.10693,0.30901,0.34539,0.09527,-0.094301
16.908,4.7987,-5.0113,-2.3937,1.6667,0.86164,0.93571,0.08759,0.34368,0.33694,0.080858,-0.10023
17.011,4.6592,-4.9257,-2.5031,1.592,0.92005,0.94222,0.067639,0.37703,0.32717,0.066001,-0.10561
17.112,4.5198,-4.8373,-2.6105,1.5148,0.97753,0.9464,0.047118,0.40893,0.31612,0.050777,-0.11039
17.21,4.3803,-4.7463,-2.7157,1.4352,1.034,0.94823,0.026068,0.43926,0.30384,0.035267,-0.11455
17.306,4.241,-4.6527,-2.8187,1.3534,1.0894,0.94769,0.0045326,0.46791,0.29038,0.019552,-0.11807
17.4,4.1018,-4.5566,-2.9194,1.2697,1.1436,0.94477,-0.017441,0.49476,0.2758,0.0037155,-0.12091
17.492,3.9628,-4.4581,-3.0177,1.1841,1.1965,0.93946,-0.039805,0.51971,0.26017,-0.01216,-0.12306
17.582,3.8241,-4.3573,-3.1134,1.097,1.2482,0.93177,-0.062508,0.54267,0.24355,-0.02799,-0.12449
17.67,3.6857,-4.2543,-3.2066,1.0083,1.2984,0.92171,-0.085497,0.56356,0.22601,-0.043691,-0.12521
17.755,3.5478,-4.1492,-3.297,0.91849,1.3472,0.90929,-0.10872,0.5823,0.20764,-0.059179,-0.12519
17.838,3.4104,-4.042,-3.3848,0.82757,1.3944,0.89453,-0.13211,0.59882,0.18851,-0.074372,-0.12444
17.92,3.2735,-3.9328,-3.4697,0.73579,1.44,0.87745,-0.15562,0.61305,0.16871,-0.089187,-0.12295
17.999,3.1371,-3.8218,-3.5517,0.64331,1.4839,0.8581,-0.17918,0.62496,0.14832,-0.10355,-0.12073
18.076,3.0015,-3.7089,-3.6307,0.55034,1.5261,0.83651,-0.20273,0.6345,0.12742,-0.11737,-0.11779
18.15,2.8665,-3.5944,-3.7067,0.45705,1.5664,0.81272,-0.22621,0.64163,0.10612,-0.13059,-0.11414
18.223,2.7323,-3.4783,-3.7796,0.36362,1.6049,0.78679,-0.24955,0.64634,0.084489,-0.14312,-0.10979
18.294,2.5989,-3.3605,-3.8494,0.27023,1.6415,0.75877,-0.27269,0.64861,0.062635,-0.1549,-0.10476
18.362,2.4663,-3.2414,-3.916,0.17706,1.676,0.72872,-0.29556,0.64844,0.040648,-0.16587,-0.099083
18.428,2.3347,-3.1208,-3.9794,0.084269,1.7085,0.69671,-0.31808,0.64584,0.018622,-0.17596,-0.09278
18.492,2.204,-2.999,-4.0394,-0.0079731,1.7389,0.66282,-0.3402,0.64082,-0.003348,-0.18511,-0.085883
18.554,2.0743,-2.8759,-4.0962,-0.099506,1.7672,0.62712,-0.36184,0.6334,-0.025168,-0.19328,-0.078426
18.614,1.9456,-2.7516,-4.1497,-0.19017,1.7932,0.5897,-0.38293,0.62362,-0.046745,-0.20042,-0.070447
18.671,1.818,-2.6263,-4.1997,-0.27983,1.817,0.55064,-0.4034,0.61153,-0.067986,-0.20648,-0.061986
18.726,1.6916,-2.5001,-4.2464,-0.36832,1.8385,0.51003,-0.42319,0.59717,-0.0888,-0.21144,-0.053088
18.779,1.5662,-2.3728,-4.2897,-0.45552,1.8576,0.46798,-0.44223,0.58061,-0.1091,-0.21525,-0.043798
18.83,1.442,-2.2448,-4.3296,-0.5413,1.8744,0.42459,-0.46045,0.56191,-0.12879,-0.21791,-0.034166
18.878,1.3191,-2.116,-4.3661,-0.62552,1.8888,0.37996,-0.47778,0.54116,-0.1478,-0.21939,-0.024243
18.924,1.1973,-1.9865,-4.3991,-0.70808,1.9007,0.33421,-0.49415,0.51844,-0.16604,-0.21968,-0.014081
18.967,1.0769,-1.8564,-4.4287,-0.78885,1.9101,0.28744,-0.50951,0.49385,-0.18343,-0.21878,-0.0037373
19.008,0.95767,-1.7257,-4.455,-0.86774,1.9171,0.23977,-0.52379,0.46748,-0.19991,-0.2167,0.0067321
19.047,0.83979,-1.5946,-4.4778,-0.94466,1.9215,0.19133,-0.53693,0.43943,-0.21539,-0.21344,0.017268
19.083,0.72322,-1.4631,-4.4973,-1.0195,1.9234,0.14223,-0.54886,0.40984,-0.22982,-0.20902,0.027812
19.117,0.608,-1.3313,-4.5135,-1.0922,1.9227,0.092609,-0.55954,0.3788,-0.24313,-0.20347,0.038302
19.148,0.49413,-1.1992,-4.5263,-1.1627,1.9194,0.042588,-0.56891,0.34645,-0.25528,-0.19682,0.048677
19.177,0.38163,-1.067,-4.5359,-1.2308,1.9135,-0.0077012,-0.57692,0.31291,-0.2662,-0.1891,0.058875
19.203,0.27051,-0.93463,-4.5423,-1.2966,1.905,-0.058126,-0.58351,0.27831,-0.27585,-0.18035,0.068835
19.227,0.16077,-0.80223,-4.5454,-1.36,1.8938,-0.10855,-0.58864,0.2428,-0.2842,-0.17063,0.078495
19.248,0.052415,-0.66987,-4.5454,-1.421,1.8801,-0.15885,-0.59227,0.2065,-0.29121,-0.15999,0.087795
19.266,-0.05455,-0.53761,-4.5424,-1.4794,1.8638,-0.20888,-0.59435,0.16956,-0.29686,-0.14849,0.096674
19.281,-0.16012,-0.40551,-4.5363,-1.5353,1.8448,-0.2585,-0.59485,0.13211,-0.30113,-0.13619,0.10507
19.294,-0.26431,-0.27364,-4.5272,-1.5886,1.8232,-0.30759,-0.59374,0.094316,-0.30399,-0.12317,0.11294
19.304,-0.36712,-0.14207,-4.5152,-1.6394,1.799,-0.356,-0.59098,0.056306,-0.30544,-0.1095,0.12021
19.312,-0.46856,-0.010862,-4.5004,-1.6875,1.7722,-0.4036,-0.58655,0.018229,-0.30549,-0.095256,0.12685
19.317,-0.56863,0.11993,-4.4828,-1.733,1.7429,-0.45026,-0.58044,-0.019771,-0.30412,-0.080522,0.13279
19.319,-0.66736,0.25024,-4.4626,-1.7759,1.711,-0.49585,-0.57261,-0.05755,-0.30136,-0.065382,0.138
19.318,-0.76475,0.38,-4.4397,-1.8161,1.6765,-0.54023,-0.56306,-0.094968,-0.29722,-0.049921,0.14244
19.314,-0.86082,0.50917,-4.4142,-1.8536,1.6396,-0.58329,-0.55179,-0.13188,-0.29172,-0.034229,0.14606
19.308,-0.9556,0.63768,-4.3863,-1.8886,1.6002,-0.62489,-0.53879,-0.16816,-0.28489,-0.018393,0.14884
19.299,-1.0491,0.76548,-4.3561,-1.9209,1.5584,-0.66492,-0.52407,-0.20366,-0.27676,-0.0025034,0.15074
19.287,-1.1414,0.89251,-4.3235,-1.9505,1.5141,-0.70327,-0.50763,-0.23826,-0.26737,0.01335,0.15175
19.272,-1.2324,1.0187,-4.2887,-1.9776,1.4675,-0.73981,-0.48948,-0.27183,-0.25678,0.029079,0.15185
19.255,-1.3222,1.144,-4.2518,-2.002,1.4187,-0.77444,-0.46965,-0.30425,-0.24502,0.044595,0.15103
19.235,-1.4109,1.2684,-4.2129,-2.0239,1.3675,-0.80706,-0.44816,-0.33541,-0.23216,0.059813,0.14928
19.211,-1.4985,1.3919,-4.172,-2.0431,1.3142,-0.83757,-0.42504,-0.36518,-0.21826,0.074648,0.14661
19.186,-1.5849,1.5143,-4.1292,-2.0598,1.2587,-0.86588,-0.40033,-0.39347,-0.20338,0.089019,0.14301
19.157,-1.6703,1.6356,-4.0847,-2.074,1.2011,-0.89189,-0.37406,-0.42018,-0.18759,0.10285,0.1385
19.126,-1.7547,1.7558,-4.0384,-2.0856,1.1415,-0.91554,-0.34629,-0.44521,-0.17096,0.11606,0.13311
19.092,-1.8381,1.8748,-3.9906,-2.0947,1.08,-0.93674,-0.31706,-0.46848,-0.15358,0.12858,0.12684
19.055,-1.9206,1.9926,-3.9412,-2.1014,1.0166,-0.95543,-0.28644,-0.48992,-0.13552,0.14034,0.11974
19.016,-2.0022,2.1091,-3.8904,-2.1056,0.95144,-0.97155,-0.25449,-0.50945,-0.11686,0.15129,0.11184
18.974,-2.083,2.2243,-3.8382,-2.1073,0.88454,-0.98505,-0.22128,-0.527,-0.097691,0.16137,0.10319
18.929,-2.1629,2.3382,-3.7847,-2.1066,0.81601,-0.99588,-0.18689,-0.54253,-0.078101,0.17051,0.093816
18.882,-2.2422,2.4507,-3.7301,-2.1035,0.74594,-1.004,-0.1514,-0.55599,-0.058179,0.17868,0.083786
18.833,-2.3207,2.5617,-3.6742,-2.0981,0.67442,-1.0094,-0.11489,-0.56734,-0.038015,0.18584,0.073153
18.78,-2.3986,2.6712,-3.6173,-2.0902,0.60155,-1.012,-0.077452,-0.57656,-0.017701,0.19194,0.061978
18.726,-2.4759,2.7792,-3.5594,-2.0801,0.52742,-1.0119,-0.03919,-0.58362,0.0026682,0.19697,0.050327
18.669,-2.5527,2.8857,-3.5006,-2.0676,0.45214,-1.009,-0.00019909,-0.58851,0.023001,0.20089,0.038267
18.609,-2.6289,2.9905,-3.4408,-2.0528,0.3758,-1.0033,0.039414,-0.59123,0.043203,0.2037,0.02587
18.547,-2.7048,3.0936,-3.3803,-2.0358,0.29851,-0.99488,0.079541,-0.59179,0.063182,0.20537,0.013212
18.483,-2.7803,3.1951,-3.3189,-2.0165,0.22039,-0.98369,0.12007,-0.5902,0.082847,0.20591,0.00036833
18.416,-2.8554,3.2948,-3.2568,-1.995,0.14155,-0.96978,0.16088,-0.58649,0.10211,0.20532,-0.012582
18.348,-2.9303,3.3927,-3.194,-1.9712,0.062089,-0.95319,0.20186,-0.58068,0.12088,0.2036,-0.025559
18.277,-3.005,3.4888,-3.1306,-1.9453,-0.017863,-0.93396,0.24287,-0.57282,0.13907,0.20077,-0.038482
18.204,-3.0795,3.583,-3.0665,-1.9172,-0.09819,-0.91214,0.28381,-0.56296,0.15659,0.19684,-0.051272
18.129,-3.1539,3.6753,-3.0018,-1.887,-0.17877,-0.88779,0.32453,-0.55116,0.17338,0.19186,-0.063846
18.051,-3.2283,3.7657,-2.9366,-1.8546,-0.25948,-0.86097,0.36492,-0.53747,0.18934,0.18584,-0.076127
17.972,-3.3026,3.854,-2.8708,-1.8202,-0.3402,-0.83176,0.40483,-0.52197,0.20441,0.17882,-0.088036
17.891,-3.377,3.9403,-2.8045,-1.7837,-0.4208,-0.80024,0.44414,-0.50474,0.21851,0.17085,-0.099497
17.808,-3.4515,4.0245,-2.7376,-1.7452,-0.50116,-0.7665,0.48272,-0.48586,0.23159,0.16196,-0.11043
17.723,-3.5261,4.1065,-2.6702,-1.7047,-0.58114,-0.73064,0.52044,-0.46542,0.24356,0.15222,-0.12078
17.636,-3.6009,4.1864,-2.6023,-1.6622,-0.66062,-0.69274,0.55716,-0.44352,0.25439,0.14168,-0.13046
17.547,-3.676,4.264,-2.5339,-1.6178,-0.73946,-0.65294,0.59276,-0.42026,0.26402,0.13039,-0.13942
17.456,-3.7513,4.3394,-2.465,-1.5715,-0.81753,-0.61133,0.6271,-0.39575,0.27239,0.11843,-0.14759
17.364,-3.827,4.4124,-2.3955,-1.5233,-0.89472,-0.56805,0.66007,-0.37009,0.27948,0.10585,-0.15492
17.27,-3.903,4.4831,-2.3254,-1.4733,-0.97087,-0.52322,0.69153,-0.34341,0.28525,0.09273,-0.16136
17.174,-3.9794,4.5514,-2.2548,-1.4216,-1.0459,-0.47696,0.72137,-0.31581,0.28966,0.079142,-0.16685
17.076,-4.0562,4.6172,-2.1836,-1.3681,-1.1196,-0.42943,0.74947,-0.28742,0.29269,0.065161,-0.17136
16.977,-4.1335,4.6805,-2.1117,-1.3129,-1.1919,-0.38075,0.77572,-0.25837,0.29434,0.050864,-0.17485
16.876,-4.2113,4.7412,-2.0393,-1.256,-1.2626,-0.33107,0.8,-0.22877,0.29458,0.036331,-0.1773
16.774,-4.2895,4.7994,-1.9661,-1.1976,-1.3317,-0.28055,0.82222,-0.19875,0.29342,0.021642,-0.17867
16.67,-4.3684,4.855,-1.8922,-1.1377,-1.399,-0.22933,0.84227,-0.16844,0.29085,0.0068775,-0.17896
